Pattern,Engine,Input_Size,Time_ns,Time_std,Time_min,Time_max,Time_median,Time_ci_lower,Time_ci_upper,Matches
NonMatch/dom_middle,std::regex,32,640.22,115.67,559.22,842.44,610.75,496.60,783.83,0
NonMatch/dom_middle,std::regex,4096,130032.57,2637.44,127934.18,134317.27,128834.40,126757.77,133307.38,0
NonMatch/dom_middle,std::regex,512,15515.76,1008.77,14700.49,17192.28,15193.63,14263.21,16768.32,0
NonMatch/dom_middle,std::regex,64,1367.03,279.69,997.95,1685.57,1351.99,1019.75,1714.32,0
NonMatch/dom_middle,std::regex,8192,270968.25,3261.93,267386.55,274281.98,270924.34,266918.03,275018.47,0
NonMatch/dom_prefix,CTRE-SIMD,1024,1.02,0.02,1.00,1.06,1.01,0.99,1.05,0
NonMatch/dom_prefix,CTRE-SIMD,128,0.94,0.01,0.92,0.95,0.95,0.92,0.96,0
NonMatch/dom_prefix,CTRE-SIMD,16,0.90,0.00,0.90,0.91,0.90,0.90,0.91,0
NonMatch/dom_prefix,CTRE-SIMD,16384,1.27,0.36,1.10,1.92,1.11,0.82,1.72,0
NonMatch/dom_prefix,CTRE-SIMD,2048,1.06,0.00,1.05,1.06,1.06,1.05,1.06,0
NonMatch/dom_prefix,CTRE-SIMD,256,0.96,0.01,0.96,0.97,0.96,0.96,0.97,0
NonMatch/dom_prefix,CTRE-SIMD,32,0.92,0.01,0.91,0.92,0.92,0.91,0.92,0
NonMatch/dom_prefix,CTRE-SIMD,32768,1.14,0.03,1.09,1.17,1.15,1.11,1.18,0
NonMatch/dom_prefix,CTRE-SIMD,4096,1.12,0.01,1.11,1.13,1.12,1.11,1.13,0
NonMatch/dom_prefix,CTRE-SIMD,512,1.04,0.13,0.98,1.27,0.98,0.88,1.20,0
NonMatch/dom_prefix,CTRE-SIMD,64,0.97,0.00,0.96,0.97,0.97,0.96,0.97,0
NonMatch/dom_prefix,CTRE-SIMD,8192,1.11,0.00,1.11,1.11,1.11,0.00,nan,0
NonMatch/dom_prefix,Hyperscan,1024,26.53,0.52,25.68,27.05,26.60,25.89,27.17,0
NonMatch/dom_prefix,Hyperscan,128,25.45,0.35,25.14,26.05,25.37,25.01,25.89,0
NonMatch/dom_prefix,Hyperscan,16,12.45,0.31,12.27,13.00,12.31,12.06,12.84,0
NonMatch/dom_prefix,Hyperscan,16384,25.73,0.55,25.32,26.45,25.36,25.05,26.41,0
NonMatch/dom_prefix,Hyperscan,2048,25.58,0.72,25.17,26.86,25.30,24.68,26.48,0
NonMatch/dom_prefix,Hyperscan,256,25.47,0.35,25.18,25.87,25.24,25.03,25.91,0
