Pattern,Engine,Input_Size,Time_ns,Time_std,Time_min,Time_max,Time_median,Time_ci_lower,Time_ci_upper,Matches
Simple/uppercase,std::regex,512,8985.72,479.15,8412.66,9699.27,8997.01,8390.77,9580.66,2000
Simple/uppercase,std::regex,64,1234.81,109.93,1043.39,1308.69,1281.15,1098.31,1371.30,2000
Simple/uppercase,std::regex,8192,228612.29,9995.15,213331.21,238462.40,230619.55,216201.68,241022.90,2000
Simple/vowels,CTRE-SIMD,1024,34.78,0.60,34.19,35.77,34.66,34.03,35.53,10000
Simple/vowels,CTRE-SIMD,128,5.32,0.00,5.32,5.33,5.32,5.32,5.33,10000
Simple/vowels,CTRE-SIMD,16,7.15,0.01,7.13,7.16,7.15,7.13,7.16,10000
Simple/vowels,CTRE-SIMD,16384,527.01,2.01,525.36,530.51,526.40,524.52,529.50,10000
Simple/vowels,CTRE-SIMD,2048,67.53,0.73,66.42,68.15,67.86,66.62,68.43,10000
Simple/vowels,CTRE-SIMD,256,9.54,0.38,9.21,10.13,9.46,9.07,10.02,10000
Simple/vowels,CTRE-SIMD,32,3.20,0.03,3.18,3.26,3.19,3.16,3.24,10000
Simple/vowels,CTRE-SIMD,32768,1096.19,2.64,1093.33,1100.27,1096.21,1092.91,1099.47,10000
Simple/vowels,CTRE-SIMD,4096,131.84,0.44,131.36,132.30,131.84,131.29,132.38,10000
Simple/vowels,CTRE-SIMD,512,17.69,0.27,17.35,18.04,17.74,17.36,18.02,10000
Simple/vowels,CTRE-SIMD,64,3.71,0.00,3.71,3.72,3.71,3.71,3.72,10000
Simple/vowels,CTRE-SIMD,8192,266.65,0.69,265.81,267.66,266.74,265.80,267.50,10000
Simple/vowels,Hyperscan,1024,2338.83,72.00,2306.24,2467.63,2306.84,2249.43,2428.23,10000
Simple/vowels,Hyperscan,128,384.26,2.09,381.96,387.21,384.56,381.66,386.86,10000
Simple/vowels,Hyperscan,16,54.76,1.14,54.18,56.80,54.29,53.35,56.18,10000
Simple/vowels,Hyperscan,16384,35277.27,30.07,35255.74,35328.44,35261.13,35239.93,35314.61,10000
Simple/vowels,Hyperscan,2048,4508.16,4.65,4503.55,4515.80,4507.30,4502.38,4513.94,10000
Simple/vowels,Hyperscan,256,667.02,1.06,665.83,668.07,667.46,665.70,668.34,10000
Simple/vowels,Hyperscan,32,85.02,1.48,83.75,87.55,84.62,83.18,86.85,10000
Simple/vowels,Hyperscan,32768,70431.16,31.28,70407.41,70482.90,70415.99,70392.32,70470.00,10000
Simple/vowels,Hyperscan,4096,8898.53,7.25,8888.66,8909.08,8898.04,8889.53,8907.53,10000
Simple/vowels,Hyperscan,512,1210.23,3.29,1207.74,1215.86,1208.62,1206.14,1214.31,10000
Simple/vowels,Hyperscan,64,143.58,0.61,142.81,144.23,143.78,142.83,144.34,10000
Simple/vowels,Hyperscan,8192,17696.00,21.28,17670.47,17722.89,17692.18,17669.58,17722.42,10000
Simple/vowels,PCRE2,1024,574.56,0.58,573.85,575.22,574.64,573.84,575.28,10000
Simple/vowels,PCRE2,128,86.78,0.29,86.47,87.09,86.79,86.42,87.15,10000
Simple/vowels,PCRE2,16,26.28,0.33,25.92,26.77,26.16,25.87,26.70,10000
Simple/vowels,PCRE2,16384,8849.28,13.61,8837.97,8870.12,8844.81,8832.37,8866.18,10000
Simple/vowels,PCRE2,2048,1126.47,1.15,1125.34,1128.05,1126.11,1125.05,1127.89,10000
Simple/vowels,PCRE2,256,155.59,0.59,154.96,156.42,155.62,154.86,156.32,10000
Simple/vowels,PCRE2,32,35.19,0.75,34.53,36.42,35.17,34.26,36.12,10000
Simple/vowels,PCRE2,32768,17647.74,19.97,17631.45,17679.88,17639.48,17622.95,17672.53,10000
