Pattern,Engine,Input_Size,Time_ns,Time_std,Time_min,Time_max,Time_median,Time_ci_lower,Time_ci_upper,Matches
Simple/uppercase,RE2,64,138.19,0.65,137.29,139.01,138.33,137.38,138.99,10000
Simple/uppercase,RE2,8192,11600.11,47.99,11533.62,11648.26,11623.22,11540.53,11659.70,10000
Simple/uppercase,std::regex,1024,19652.74,3400.33,15204.57,24501.69,19827.25,15430.67,23874.80,2000
Simple/uppercase,std::regex,128,2535.84,51.07,2447.85,2575.07,2557.52,2472.43,2599.25,2000
Simple/uppercase,std::regex,16,279.78,29.28,258.78,331.44,268.92,243.43,316.14,2000
Simple/uppercase,std::regex,2048,40682.67,4168.15,33595.86,44114.81,41433.26,35507.22,45858.11,2000
Simple/uppercase,std::regex,256,4855.10,361.84,4491.78,5253.99,4843.52,4405.81,5304.39,2000
Simple/uppercase,std::regex,32,547.53,84.05,440.49,648.25,524.83,443.16,651.89,2000
Simple/uppercase,std::regex,4096,100022.76,8033.79,85844.86,104872.33,102605.41,90047.49,109998.03,2000
Simple/uppercase,std::regex,512,9607.07,679.57,8913.42,10708.69,9593.13,8763.28,10450.86,2000
Simple/uppercase,std::regex,64,1140.95,47.39,1068.84,1182.09,1153.96,1082.11,1199.80,2000
Simple/uppercase,std::regex,8192,217363.90,11607.48,201096.27,231466.28,220552.20,202951.31,231776.49,2000
Simple/vowels,CTRE,1024,2112.02,20.63,2099.47,2148.68,2104.45,2086.40,2137.64,10000
Simple/vowels,CTRE,128,254.65,1.39,252.74,256.62,254.54,252.92,256.38,10000
Simple/vowels,CTRE,16,23.35,0.43,22.98,24.06,23.27,22.81,23.89,10000
Simple/vowels,CTRE,16384,33664.81,415.82,33342.64,34370.00,33611.77,33148.50,34181.12,10000
Simple/vowels,CTRE,2048,4238.48,63.08,4201.08,4350.89,4214.00,4160.16,4316.81,10000
Simple/vowels,CTRE,256,533.92,20.11,522.80,569.40,523.40,508.96,558.89,10000
Simple/vowels,CTRE,32,51.41,0.45,51.04,52.18,51.26,50.85,51.97,10000
Simple/vowels,CTRE,32768,66890.07,253.09,66618.53,67199.65,66968.57,66575.82,67204.33,10000
Simple/vowels,CTRE,4096,8487.23,263.76,8353.22,8958.03,8370.83,8159.73,8814.73,10000
Simple/vowels,CTRE,512,1070.02,43.88,1049.55,1148.50,1050.50,1015.53,1124.50,10000
Simple/vowels,CTRE,64,117.09,0.80,116.35,118.34,117.07,116.10,118.08,10000
Simple/vowels,CTRE,8192,17264.45,540.32,16698.52,18117.24,17137.89,16593.55,17935.34,10000
Simple/vowels,Hyperscan,1024,2308.53,6.06,2305.08,2319.33,2306.00,2301.01,2316.05,10000
Simple/vowels,Hyperscan,128,385.71,13.40,376.93,409.39,380.95,369.07,402.34,10000
Simple/vowels,Hyperscan,16,54.70,0.72,54.03,55.93,54.55,53.81,55.60,10000
Simple/vowels,Hyperscan,16384,35280.22,32.07,35254.46,35336.26,35270.74,35240.40,35320.04,10000
Simple/vowels,Hyperscan,2048,4510.54,8.24,4503.01,4523.30,4507.03,4500.31,4520.76,10000
Simple/vowels,Hyperscan,256,662.80,1.37,661.43,664.80,662.37,661.11,664.50,10000
Simple/vowels,Hyperscan,32,84.50,0.39,84.06,85.06,84.48,84.02,84.99,10000
Simple/vowels,Hyperscan,32768,70479.29,59.51,70430.46,70570.25,70455.38,70405.40,70553.18,10000
Simple/vowels,Hyperscan,4096,8892.82,3.53,8888.99,8896.86,8891.43,8888.44,8897.19,10000
Simple/vowels,Hyperscan,512,1211.73,4.16,1207.42,1217.76,1210.26,1206.57,1216.89,10000
Simple/vowels,Hyperscan,64,143.08,0.39,142.48,143.50,143.18,142.59,143.57,10000
Simple/vowels,Hyperscan,8192,17700.66,17.23,17685.50,17720.68,17690.55,17679.27,17722.06,10000
Simple/vowels,PCRE2,1024,576.32,2.65,573.80,579.55,574.98,573.02,579.61,10000
